,Joke,label
10358,When does 1+1=3? When you don't use a condom.,1
10359,What's the difference between Princess Diana and Tiger Woods? Tiger Woods has a better driver.,1
10360,What's so good about an Ethiopian blow job? You just know she'll swallow.,1
10361,Do you know how much cocaine Charlie Sheen did last year? Enough to kill 2 and 1/2 men.,1
10362,What does it taste like when you go down on a old lady? Depends...,1
10363,Mexican and Black jokes are all the same. Once you've heard Juan you've heard Jamal.,1
10364,Why does Michael J Fox make the best milkshakes? Because he uses the highest quality ingredients.,1
10365,How did the hipster burn his mouth? He ate his dinner before it was cool.,1
10366,What's the difference between sex and golf? In golf one bad hole won't kill you.,1
10367,What do you call a cow that's had an abortion? Decalfinated,1
10368,Why is chili so annoying? Because it's always Jalopeño business.,1
10369,What do you call an alligator in a vest? An investigator!,1
10370,What did Arnold Schwarzenegger say before he began his chess game? I'll be black.,1
10371,Why can't a nose be 12 inches long? Because then it would a foot. ,1
10372,What's long and hard on a black man? The first grade.,1
10373,Did you hear Mary had sex with god for cash? She just wanted to make a little prophet.,1
10374,What gets louder as it gets smaller? A baby in a trash compactor.,1
10375,What do you call a female peacock? A peacunt.,1
10376,Who picks up shit from a seeing eye dog?,1
10377,What do a burnt pizza frozen beer and a pregnant girl have in common? Someone didn't pull it out in time.,1
10378,What's the difference between a joke and two dicks? You can't take a joke.,1
10379,What do you call a prostitute with a runny nose? Full.,1
10380,How can you tell if you're at a bulimic bachelor party? The cake jumps out of the girl.,1
10381,What do you call a gay dinosaur? Megasoreass,1
10382,Why did the sperm cross the road? Because I put on the wrong socks before I went for a walk.,1
10383,What do you do to a chemist after they die? You barium.,1
10384,I've been reading a book about the history of glue. I can't put it down!,1
10385,What do you call an epileptic in a lettuce patch? A seizure salad.,1
10386,How much does a pirate pay for corn? A buccaneer.,1
10387,What kind of monkey can fly? A hot air baboon.,1
10388,Did you hear about the kidnapping? He woke up.,1
10389,Why did Hitler commit suicide? Because he got his gas bill.,1
10390,How do you wake up Lady Gaga? Poke her face.,1
10391,Marriage is like a deck of cards. In the beginning all you need is 2 hearts and a diamond. By the end you wish you'd a club and a spade.,1
10392,How do you make a dead baby float? Add 2 scoops of ice cream. ,1
10393,Michael J. Fox accidentally erases everything he draws on an Etch-a-Sketch.,1
10394,Ever had Ethiopian food? No? Neither have they.,1
10395,What does one lesbian vampire say to the other? See you next month.,1
10396,Why can't you fool an aborted baby? Because it wasn't born yesterday.,1
10397,What did the sadist do to the masochist? Nothing.,1
10398,There are 3 kinds of people. Those who can count and those who can't.,1
10399,"A man gets the words ""I LOVE YOU"" tattooed on his penis. His wife tells him ""Quit putting words in my mouth!""",1
10400,My love for you is like diarrhea I just can't hold it in.,1
10401,Why didn't the skeleton ask anyone on a date? He didn't have the guts!,1
10402,Why did the monkey fall out of the tree? Because he was dead.,1
10403,If you spin a Chinese man around a hundred times does he get disoriented?,1
10404,A dwarf got pick-pocketed the other day. How could they stoop so low?,1
10405,"A horse walks into a bar. The bartender asks ""Why the long face?"" The horse does not respond because it is a horse.",1
10406,What do you call the first Irish woman ever created? The McRib.,1
10407,What do you tell a woman with two black eyes? Nothing you already told her twice!,1
10408,Piracy is killing the music industry. You try playing the guitar with a hook.,1
10409,Are you a parking ticket? Because you have fine written all over you.,1
10410,How do pigs get to a hospital? By riding in a hambulance.,1
10411,"A person went to a coffee shop. The waiter asked ""Do you want your coffee black?"" The person replied ""What other colors do you have?""",1
10412,Why did the scientist disconnect his doorbell? He wanted to win the Nobel Prize.,1
10413,A few weeks ago two cartoonists entered a contest. The result was a draw.,1
10414,Did you hear about the guy who lost his left arm and left leg in a car accident? He's alright.,1
10415,A guy walks into a bar. He's an alcoholic and it's slowly killing his family.,1
10416,What would you get if your donkey ate the legs off my rooster? Two feet of my cock in your ass.,1
10417,What do you call a puppy in a desert? A hot dog. ,1
10418,What is red and bad for your teeth? A brick.,1
10419,How do you clear out a veterans bingo hall? B 52.,1
10420,What do Americans do immediately after winning the World Cup? Turn off the Playstation.,1
10421,What is orange and sounds like a parrot? A carrot.,1
10422,Where do you find a zebra? 25 letters after A bra.,1
10423,What's gray full of cement and howls at the moon? A coyote (I just added the cement to make it harder).,1
10424,What does a clock do when its hungry? Go back for seconds.,1
10425,Why do rednecks like Halloween? Because they can Pump-Kin.,1
10426,Have you heard my under construction joke? It's not done yet.,1
10427,This girl came up to me and said she recognised me from vegetarian club. I was confused I'd never met herbivore.,1
10428,There's no need for women to behave the way they do on their period. It's an ovary action.,1
10429,I went to Seoul the other day to sell fluorescent markers. It was the highlight of my Korea.,1
10430,Knock knock  Who's there?  Britney Spears  Britney Spears who?  Knock knock  ... Who's there?  Oops I did it again.,1
10431,Who's the coolest guy at the hospital? The ultrasound guy.,1
10432,My wife was gang raped by a group of mimes. They performed unspeakable acts on her.,1
10433,You can pick your friends and pick your nose but you can't pick your friend's nose,1
10434,There are 10 kinds of people in this world: those who understand binary and those who don't.,1
10435,Your head is so big your ears are in different time zones.,1
10436,Why did Jesus quit playing hockey? He was tired of getting nailed to the boards.,1
10437,My wife is a famous porn star. She would be pissed if she found out.,1
10438,"A priest a rabbi and a blind man walk into a bar and the bartender says ""What is this some kind of joke?",1
10439,What did the buffalo say to its kid when it went to school? Bison.,1
10440,"Two soldiers are in a tank. One looks at the other and goes ""Blublublub!""",1
10441,What's brown and rhymes with snoop? Dr. Dre.,1
10442,Whats the difference between two dicks and a joke? You can't take a joke.,1
10443,What's the difference between a mistress and a wife? About 30 pounds.,1
10444,Did you hear about the new pirate movie? It's rated ARRRGH.,1
10445,Why is there such a shortage of teachers in Africa? Teacher's aides,1
10446,What do you call a pig with three eyes. Piiig.,1
10447,What do vegetarian zombies eat? Graaaaaains.,1
10448,Did you blow bubbles as a kid? Well he's back in town and wants his money back.,1
10449,In a Catholic boarding school how do you know when to go to bed? The big hand touches the little hand.,1
10450,What do ninjas drink? WATAH!,1
10451,What's big grey and makes you jump? The elephant of surprise.,1
10452,What do you call four Mexicans in quicksand? Quatro Cinco,1
10453,Why did Gateway computers go out of business? Because they led to stronger and addictive computers.,1
10454,I used to know a joke about the hippocampus but I forgot it.,1
10455,A guy walked into a bar. He got a light concussion.,1
10456,What's a Canadian's favorite letter? A.,1
10457,A seal walks into a club. The doorman takes his coat.,1
10458,My friend was just buried in a cemetery. It's okay he was dying to get in.,1
10459,Why can't you fool an aborted baby? He wasn't born yesterday.,1
10460,What did the cannibal get when he was late for dinner? The cold shoulder.,1
10461,Why do mermaids wear seashells? They're too big for B-shells and too small for D-shells.,1
10462,What do you call a cow with no legs? Ground beef.,1
10463,Two peanuts walk into a bar. One was a-SALTED.,1
10464,Why didn't the skeleton cross the road? He didn't have the guts for it.,1
10465,What does the Sun drink out of? Sunglasses.,1
10466,What did the dog say to the tree? Bark.,1
10467,What do you call a fish without an eye? A fsh.,1
10468,What does an elephant use for a vibrator? An epileptic sheep.,1
10469,What do you get if you cross a traffic warden with a dog? A barking ticket.,1
10470,Did you hear the one about the Chinese Godfather? He made them an offer they couldn't understand.,1
10471,How many Mexicans does it take to screw in a lightbulb? Only Juan.,1
10472,What's the difference between Santa and Tiger Woods? Santa kept it down to three hos.,1
10473,"A neutron walks into a bar and asks the bartender ""How much for a beer?"" The bartender says ""For you no charge.""",1
10474,How can you tell if your girlfriend is getting fat? She fits into your wife's clothes.,1
10475,How many hipsters does it take to change a light bulb? It's an obscure number you've probably never heard of.,1
10476,"""President Bush is going to visit the Vatican. He says he's looking forward to meeting the Pope and Mrs. Pope.""",1
10477,What's the temperature in Motown right now? Three degrees four tops.,1
10478,What did the light bulb say to the switch? You turn me on.,1
10479,What did the Zombie plumber cry? DRAAAAAINS. ,1
10480,Why don't dinosaurs talk? Because they're dead.,1
10481,Never hit a man with glasses. Hit him with a baseball bat. ,1
10482,What's the worst part about two black guys going over a cliff in a van? They were my friends.,1
10483,Never get into fights with ugly people they have nothing to lose.,1
10484,War does not determine who is right – only who is left.,1
10485,Women should not have children after 50. Really… 50 children are enough.,1
10486,"What do you call two Mexicans playing basketball? Their names if you know them. If not just say ""excuse me"".",1
10487,What's red and smells like blue paint? Red paint.,1
10488,"A horse walks into a bar the barman says ""Why the long face?"" The horse replies ""I have cancer.""",1
10489,If you were a laser you'd be set on stunning.,1
10490,What's the difference between a mailbox and an elephant's asshole? You don't know? Remind me not to give you a letter to mail.,1
10491,"To my wife in bed - ""Give me a Chilean Miner!"" Her - ""What's that?"" Me- ""Go down to the bottom of my shaft and stay there 'til Christmas!""",1
10492,Two men walk into a bar and the third one ducks.,1
10493,"A termite walks into a bar and asks ""is the bar tender here?"".",1
10494,Did you hear about the constipated accountant? He couldn't budget.,1
10495,A man was hospitalized with 6 plastic horses up his ass. The doctor described his condition as stable.,1
10496,What kind of soup weighs 2000 lbs? Won ton soup.,1
10497,What did Paris Hilton's left leg say to her right leg? nothing they're never together. ,1
10498,What do you call a female deer that's pickled? A dill doe. ,1
10499,What did the prostitute say when she got out of the psychiatrist's shower? Well that's another load off of my chest.,1
10500,What do you call a leper in a hot tub? Stew.,1
10501,I picked up a hitch hiker. You've got to when you hit them.,1
10502,What do Mexicans and beans have in common? They both smell like beans.,1
10503,What lies at the bottom of the ocean and quivers? A nervous wreck. ,1
10504,why dont vampires bite divorced MEN? beccause they have already been drained dry..,1
10505,Why don't cannibals eat divorced women? They're bitter.,1
10506,My friend drowned and at the funeral we got him flowers in the shape of a life vest. It's what he would have wanted.,1
10507,What's worse than a joke about shit? A joke about shit that's corny.,1
10508,As a kid I was made to walk the plank. We couldn't afford a dog.,1
10509,What did Santa Claus’s wife say during a thunderstorm? Come and look at the rain dear.,1
10510,A comedian entered a joke contest and sent in ten of his best one-liners and waited to see if he had won. Sadly no pun in ten did.,1
10511,What do you call a deer with no eyes? No eyed-deer.,1
10512,What do you call a musician without a girlfriend? Homeless.,1
10513,What's brown and sticky? A stick.,1
10514,What do you call cheese that doesn't belong to you? Nacho cheese.,1
10515,Why was the mushroom invited to the party? Because he's a fungi.,1
10516,"There are two fish in a tank. One turns to the other and says ""Do you know how to drive this thing?""",1
10517,Why don't seagulls fly over the bay? Because then they would be called bagels!,1
10518,A man stole a case of soap from the corner store. The police said he made a clean getaway.,1
10519,Why did the chicken cross the basketball court? He heard the referee was blowing fowls.,1
10520,What do you call a mexican with a rubber toe? Roberto!,1
10521,What's positive about Africa? H.I.V.,1
10522,What's the worst part about having sex with Marilyn Monroe? Maggots.,1
10523,What's worse than finding a worm in you apple? Finding half a worm.,1
10524,What's the worst thing a mother can say to her child? I should have swallowed you when I had the chance!,1
10525,"What's the most successful pickup line ever? ""Does this smell like chloroform?""",1
10526,How do you get a woman to stop giving blowjobs? Marry her.,1
10527,Whats green slimy and smells like ham? Kermit the Frog's finger.,1
10528,What's the opposite of Christopher Reeve? Christopher Walken.,1
10529,A baby seal walks into a club...,1
10530,How do you turn a fruit into a vegetable? AIDS.,1
10531,Menstrual jokes are not funny. Period.,1
10532,Holocaust jokes aren't funny. Anne Frankly I won't stand for it.,1
10533,Did you hear the joke about the deaf guy who walked into a bar? no! neither did he...,1
10534,How many ADHD kids does it take to screw in a lightbulb? Wanna go see a movie?,1
10535,"A man walks into a bar and says ""ow"".",1
10536,What do you call a bunch of white guys sitting on a bench? The NBA,1
10537,I like my women like I like my whiskey Twelve years old and mixed up with coke.,1
10538,What's the difference between oral sex and anal sex? Oral sex makes your day anal sex makes your hole weak!,1
10539,What do you tell a woman with two black eyes? Nothing. You done told her twice.,1
10540,"What did the Mexican say when his term paper flew out the window? - ""Where you goin' essay?""",1
10541,Borrow money from pessimists they don't expect it back.,1
10542,What's the difference between a musician and a large cheese pizza? A large cheese pizza can feed a family of four.,1
10543,What do you call a black man who fixes your toilet? You call him a plumber you racist!,1
10544,What did the egg say to the boiling water? It might take me awhile to get hard I just got laid by this chick.,1
10545,How many feminists does it take to screw in a lightbulb? None. Feminists can't change shit.,1
10546,If you throw a cat out a car window does it become kitty liter?,1
10547,What do you call an Alabama farmer with a sheep under each arm? A pimp.,1
10548,Where does an Irish family go on vacation? A different bar.,1
10549,What is the difference between snowmen and snowwomen? Snowballs,1
10550,What has a whole bunch of little balls and screws old ladies? A bingo machine.,1
10551,What did the cannibal do after he dumped his girlfriend? Wiped his ass.,1
10552,Why don't blondes have elevator jobs? They don't know the route.,1
10553,How can you tell a Sumo wrestler from a feminist? A Sumo wrestler shaves his legs.,1
10554,What do you call a blonde with 2 brain cells? Pregnant,1
10555,What do you call two skunks that are 69ing? Odor eaters,1
10556,Did you hear about the Christmas themed porn? Jesus gets nailed.,1
10557,Yo Mama is so fat it takes 3 warlocks to summon her.,1
10558,Yo mama is so stupid it took her two hours to watch 60 minutes.,1
10559,Yo mama is so worn out she has to have a baby just to get off.,1
10560,"Yo Mama is so fat her nickname is ""DAMN!""",1
10561,Yo mama is so fat she eats cereal out of a satellite dish.,1
10562,Yo mama is so fat she was baptized at Sea World.,1
10563,Yo Mama is so fat she sat on a dollar and made four quarters.,1
10564,Yo Mama is so fat I told the bitch to haul ass and it took her two trips.,1
10565,Yo Mama is so ugly it affects her self-esteem.,1
10566,Yo Mama is so stupid she enjoys the musical stylings of Nickelback.,1
10567,Yo Mama is so fat she uses the equator as her belt.,1
10568,Yo Mama is so fat that smaller fat people orbit around her.,1
10569,Yo Mama is so dumb she got locked in a grocery store and starved to death.,1
10570,Yo mama is so fat the back of her neck looks like a pack of hotdogs.,1
10571,"Yo mama is so fat that when she stepped on a scale it said ""to be continued""",1
10572,Yo mama is so fat she has diabetes and an increased risk of cardiovascular disease.,1
10573,Yo mama is so fat she needs a passport to roll over.,1
10574,Yo mama is so poor she has the ducks throw bread at her.,1
10575,Yo mama is so old that when I told her to act her own age she died.,1
10576,Yo mama is so desperate she had sex with me!,1
10577,Yo mama is so nasty she brings crabs to the beach.,1
10578,Yo mama is so nasty I called her to say hello and she ended up giving me an ear infection.,1
10579,Yo Mama is so fat her BMI is measured in acres.,1
10580,Yo mama is so poor her face is on the front of a foodstamp.,1
10581,Yo Mama is so fat that when she died and was cremated her ash caused the cancellation of flights across Europe.,1
10582,Yo mama is so old she has a picture of Jesus in her yearbook.,1
10583,Yo mama is so fat on the sixth day god created her.,1
10584,"Yo mama is so ugly when she joined an ugly contest they said ""Sorry no professionals.""",1
10585,"Yo Mama is so ugly she uses a line of makeup called ""Why Bother"".",1
10586,Yo mama is so fat she eats Wheat Thicks.,1
10587,Yo mama is so hairy you almost died of rugburn at birth.,1
10588,Yo mama is so old she farts dust.,1
10589,Yo mama is so old her social security number is 1!,1
10590,Yo mama so fat when her beeper goes off people think she's backing up.,1
10591,Why was 6 afraid of 7? Because 7 8 9.,1
10592,What did the leper say to the prostitute? Keep the tip!,1
10593,Did you hear about the constipated mathematician? He worked it out with a pencil.,1
10594,Why did Michael Jackson start the race 10 minutes late? He wanted to come in a little behind.,1
10595,We live in a society where pizza gets to your house before the police.,1
10596,Crowded elevators smell different to midgets.,1
10597,"A girl went into the doctor's office with a strawberry up her ass. The doctor said I've got some ""cream"" for that.",1
10598,What is invisible and smells like carrots? Rabbit farts.,1
10599,Why was the Energizer Bunny arrested? He was charged with battery.,1
10600,A clear conscience is usually the sign of a bad memory.,1
10601,The fight we had last night was my fault. My wife asked me what was on the TV and I said dust.,1
10602,Jesus loves you but everyone else thinks you're an asshole.,1
10603,What do you get from a pampered cow? Spoiled milk.,1
10604,How are an Arkansas Tornado and an Arkansas divorce the same? Somebody's gonna lose a trailer.,1
10605,If a turtle doesn't have a shell is it naked or homeless?,1
10606,What happens to a grape when an elephant sits on it? It lets out a little whine.,1
10607,Why don't blind people like to sky dive? Because it scares the dog.,1
10608,Why do golfers wear 2 pairs of pants? In case they get a hole in one.,1
10609,What happened to the kid who chugged 8 cokes? He burped 7up.,1
10610,What kind of shoes are made out of banana peels? Slippers.,1
10611,What did the letter say to the stamp? Stick to me and we'll go places.,1
10612,What is the difference between a Harley and a Hoover? The location of the dirt bag.,1
10613,"When I was in a supermarket I saw a man and a woman wrapped in a barcode. I asked ""Are you two an item?"".",1
10614,What's the difference between a Jew and a canoe? Canoes tip!,1
10615,Two tampons walk down the street. Who says hi first. None they are stuck up cunts.,1
10616,Statistically 6 out of 7 dwarfs aren't happy.,1
10617,Roses are red. Violets are blue. I've got a knife. Get in the back of the van.,1
10618,What's big gray and unimportant? An irrelephant.,1
10619,What's the difference between Tiger Woods and Princess Diana? Tiger Woods has a better driver,1
10620,Why did the Mexican throw his wife off of the roof? Tequila.,1
10621,What did the cheese maker say after his factory was hit by lightning? I've created a muenster.,1
10622,What do you get when you combine a comedian and a whorehouse? A BROFL.,1
10623,I've got my first Gamblers Anonymous meeting tomorrow. I rang them today to check the time. It's ten to one.,1
10624,You hear they're making a movie about constipation? The movie doesn't come out for a while.,1
10625,I was riding a horse and it's leg broke so I had to shoot it. I'm not allowed on the carousel anymore.,1
10626,How do crazy people go through the woods? They take the psychopath.,1
10627,What's Irish and stays out all night? Patio Furniture.,1
10628,How do you find Will Smith in the snow? You look for fresh prints.,1
10629,Why does Snoop Dogg always carry an umbrella? Fo' drizzle.,1
10630,"Two cannibals are eating a clown. One looks to the other and asks ""Does this taste funny to you?""",1
10631,What famous pig signed the Declaration of Independence? John Hamcock!,1
10632,What's red white blue and green? A seasick Uncle Sam!,1
10633,What do Japanese men do when they have erections? They vote.,1
10634,Where can you find a dog with no legs? Right where you left him.,1
10635,Two antennas got married. The ceremony was so-so but the reception was fantastic.,1
10636,"A grasshopper walks into a bar & the bartender goes ""we have a drink named after you"". The grasshopper goes ""you have a drink named Kevin?""",1
10637,Sorry the hiatus folks.  We took a 2 month vacation to be serious.  We're back in full swing though.,1
10638,"Two muffins are in an oven. One of 'em says ""Wow it's really hot in here."" The other one says ""Holy shit a talking muffin!""",1
10639,What do gay horses eat? Heyyyyyyyyyyy!,1
10640,I quit my job in the helium balloon factory I refuse to be spoken to in that tone,1
10641,I was wondering why a frisbee looked bigger as it came closer then it hit me.,1
10642,What did the bra say to the hat? You go on a head I'll give these two a lift!,1
10643,Did you hear about the scarecrow that won a Nobel Prize for being outstanding in his field?,1
10644,"A Buddhist goes up to a hotdog stand and says ""Make me one with everything.""",1
10645,I was at an ATM and this old lady asked me to help check her balance. So I pushed her over.,1
10646,What did the vampire say to the teacher? See you next period.,1
10647,A sandwhich walks into a bar and the bartender says sorry buddy white breads only.,1
10648,What did the leper say to the prostitute? Keep the tip,1
10649,"A guy walks into a bar and says ""ow""",1
10650,Why do walruses go to Tupperware parties? To find a tight seal.,1
10651,What's the difference between a Jew and a canoe? Canoes tip,1
10652,What did the ocean say to the beach? Nothing it just waved. ,1
10653,I used to own a motorcycle shop but I had to sell it. I was always two tired.,1
10654,"A hamburger walks into a bar. The bartender goes ""sorry we don't serve food here"".",1
10655,Why was tigger's head in the toilet? He was looking for pooh! ,1
10656,I got tired of taking it on the chin..so I started swallowing.,1
10657,Balloon boy imma let you finish but Anne frank had the best attic hideout of all time.,1
10658,The last thing I want to do is hurt you. But it's still on the list.,1
10659,A blind guy was on Wheel of Fortune. He asked if he can buy an I.,1
10660,I have a gay friend who works in construction. He works in a manhole.,1
10661,I went on the lamb because i got tired of fucking the sheep.,1
10662,I got a part in the movie cocaine. I only had one line.,1
10663,I got a letter from Africa. I didn't open it...certified blackmail.,1
10664,Our Editor's Choice photos of the day:  ,0
10665,Brazil Supreme Court votes to indict lower house speaker on graft charges ,0
10666,Tunisian forces kill five militants crossing from Libya ,0
10667,Rights group decries 'crisis of violence and impunity' in Mexico ,0
10668,Merkel calls for Germany to get more involved in world affairs ,0
10669,Homicides in El Salvador double during first two months of 2016 ,0
10670,"Spanish royals knew my business, princess's husband tells court ",0
10671,"Biden, Iraq's Abadi discuss military, financial support in call: White House ",0
10672,Spanish al Qaeda commander killed by French forces in Mali: sources ,0
10673,Spain's Socialist leader loses first vote to become prime minister ,0
10674,"""El Chapo"" wants to accelerate extradition to U.S. in hope prison treatment will be better:  ",0
10675,Italian mafia earnings from drugs rival Fiat with cars ,0
10676,Egypt parliament expels MP for dining with Israeli ambassador ,0
10677,"Nearly 2,000 legal cases opened for insulting Turkey's Erdogan ",0
10678,U.N. says aid ship docks in Yemen after diversion to Saudi Arabia ,0
10679,U.S. 'very concerned' by media crackdown in Malaysia ,0
10680,Zambian opposition party leader arrested over illegal militia drills ,0
10681,Norway denies inhuman treatment of mass killer Breivik:  ,0
10682,"U.S. says working with Russia on aid flow, truce in Syria ",0
10683,Warfare among French socialists hurts Hollande's re-election bid ,0
10684,Convicted ex-CEO of OAS may name Lula in Brazil plea deal: newspaper ,0
10685,Russia says 40 agreements signed on ceasefire in Syria: agencies ,0
10686,"Mozambique plane debris believed to be from Boeing 777, says Malaysia minister:  ",0
10687,White House says Biden to visit Middle East March 5-10 ,0
10688,Mexican drug lord Guzman seeks to speed up extradition to U.S. ,0
10689,Military invites experts to 'Hack the Pentagon':  ,0
10690,"Passion spent, Scots yet to be fired up by Britain's EU vote ",0
10691,Mozambique plane debris believed to be from Boeing 777: Malaysia minister ,0
10692,"Austerity-hit Greeks help refugees with food, toys, time ",0
10693,"Russian, Belarussian fugitives arrested in Spanish resort for fraud: police ",0
10694,Turkish prime minister to visit Iran this week ,0
10695,Al Qaeda leader bin Laden left $29 million inheritance for jihad ,0
10696,Meet the girls in Karachi changing the status quo. These boxers are aiming for international competitions.,0
10697,Huge quake strikes off Indonesia but tsunami warnings cancelled:  ,0
10698,Business ponders 'horrific' cost of end to borderless Europe ,0
10699,London would lose out if UK votes 'out' - Hammond,0
10700,Public support for Hungarian PM's party drops in February: poll ,0
10701,Scott Kelly and Mikhail Kornienko - spacemen returned to Earth:  ,0
10702,Facebook executive jailed in Brazil set to be released:  ,0
10703,"U.N. approves harsh new sanctions on North Korea drafted by U.S., China ",0
10704,British military rapped over deaths of three soldiers on exercise ,0
10705,Gloom deepens over Ukraine peace deal before Paris meeting ,0
10706,Italy may recall student murder probe team from Egypt over lack of cooperation: judicial source ,0
10707,18 killed in car bomb against Syrian insurgents in southern province Quneitra: monitor ,0
10708,Netanyahu seeks to expel families of Palestinian attackers:  ,0
10709,Possible debris from Malaysia flight MH370 found near Mozambique: NBC ,0
10710,U.S. plans naval exercises with India and Japan in Philippine Sea ,0
10711,South Korea demands more sanctions on 'serial offender' North:  ,0
10712,Germany takes on Facebook in first-ever competition probe -  ,0
10713,"Germany calls on EU to help Greece, urges Athens to protect border:  ",0
10714,Palestinians turn to makeshift guns in escalation of street violence ,0
10715,Russian prosecutor demands 23 years in jail for female Ukrainian pilot ,0
10716,"Osama bin Laden wrote a letter calling on the US to fight ""catastrophic"" climate change:  ",0
10717,Indian student held on sedition charge bailed after free-speech protests ,0
10718,Briton guilty of raping women he met via  ,0
10719,UPDATE: Tsunami warning lifted following major earthquake off Indonesia 's Sumatra island TVRI says quoting meteorolgical agency official,0
10720,EU launches emergency refugee aid scheme for Greece:  ,0
10721,Pakistani man kills sisters in suspected honor killing ,0
10722,Spanish parties dismiss Socialists' 'unreal' bid to govern:  ,0
10723,"In Islamic State battle, Cairo struggles to rally Sinai tribes ",0
10724,UPDATE: Major 7.9 magnitude quake strikes southwest of Indonesia - USGS - ,0
10725,Major 7.9 magnitude quake strikes southwest of Indonesia: USGS. ,0
10726,UPDATE: Indonesia issues tsunami warning after big Sumatra quake ,0
10727,Irish PM says open to talks with main rival ,0
10728,Major 8.1 magnitude quake strikes southwest of Indonesia: USGS ,0
10729,"UPDATE: Indonesia National Meterological agency -  issues early tsunami warning in West Sumatra, North Sumatra, Aceh ",0
10730,Moody's cuts China outlook to negative:  ,0
10731,"U.S. targets Islamic State with 21 strikes in Iraq, Syria: statement ",0
10732,Major 8.2 magnitude quake strikes southwest of Indonesia: USGS. ,0
10733,German court throws out objections by far-right NPD in ban case ,0
10734,"Platini appeals FIFA ban, tribunal says:  ",0
10735,Irish PM seeks to form new government:  ,0
10736,"Anti-immigrant 'Soldiers of Odin' expand from Finland to Nordics, Baltics:  ",0
10737,North Korea says nuclear deterrent not aimed at South ,0
10738,South Africa's finance minister Gordhan says unable to meet deadline to answer police questions ,0
10739,Record-breaking South Korea filibuster over 'terror' law ends on ninth day ,0
10740,Airports say Schengen collapse would force costly terminal redesigns ,0
10741,43 Kurdish YPG fighters killed in Syria in battle with Islamic State ,0
10742,Taliban claim blast that killed two Pakistani staff of U.S. consulate ,0
10743,A year in space: Scott Kelly and Mikhail Kornienko return to Earth -  ,0
10744,South Korea minister calls for tough sanctions on North ,0
10745,Turkey says offers to sign migrant readmission agreements with 14 countries ,0
10746,Pope says Church does not want 'dirty money' ,0
10747,Syrian govt forces open new battle with rebels in northwest ,0
10748,Turkey says has hit only Islamic State targets since ceasefire started ,0
10749,Syrian opposition says peace talks date remains 'hypothetical': Arabiya al-Hadath TV ,0
10750,Bin Laden called for Americans to rise up over climate change:  ,0
10751,"Release of jailed Turkish journalists is 'defeat' for Erdogan, Dundar says ",0
10752,Global stocks rally as global slowdown fears fade:  ,0
10753,Gulf Arab states designate Hezbollah a terrorist organization: statement ,0
10754,Spain's Rajoy dismisses Socialists' 'unreal' bid to govern ,0
10755,Australia softens sanctions against Iran  ,0
10756,U.S. forces capture Islamic State operative in Iraq: NYT ,0
10757,Asia stocks rise as risk appetite returns; data boost:  ,0
10758,New coalition commander inherits raging war in Afghanistan ,0
10759,Jordanian forces kill 7 Islamist militants in Irbid: security source ,0
10760,Uzbek woman says in court 'Allah ordered' her to sever child's head ,0
10761,"Explosions, gunfire heard near Indian consulate in Afghan city ",0
10762,One Chinese worker killed in Laos 'militant' attack: Xinhua ,0
10763,Texas abortion case goes before shorthanded U.S. Supreme Court  ,0
10764,Two Palestinian teens shot dead after attacking Israeli in West Bank ,0
10765,Thai junta's intimidation of academics reveals insecurity: rights group ,0
10766,U.S. turns to Broadway to promote gay rights at United Nations ,0
10767,Hunger soars in CAR as nearly 2.5 million face food shortages ,0
10768,Most nations in Americas have laws that can suppress journalism: report ,0
10769,Haiti interim president: Election body to decide if vote deadline viable  ,0
10770,Five murdered youth in Mexico confused for cartel members ,0
10771,"Jamaican opposition wins one seat margin, new PM seen this week  ",0
10772,Catholic Church abuse victims call for meeting with Pope  ,0
10773,Filipino fishermen say China blocking access to South China Sea atoll: media ,0
10774,"Many indigenous people lack title to land where they live, research shows ",0
10775,"Stuck in limbo, Mauritania's Syrian refugees dream of the West ",0
10776,Chongqing blazes economic trail as Bo scandal recedes ,0
10777,Top Vatican cardinal says never raised abuse concerns with superiors ,0
10778,China's militarization of South China Sea will have consequences: U.S. ,0
10779,Newly released bin Laden letter calls on Americans to help Obama fight climate change:  ,0
10780,"Hezbollah criticizes Saudi Arabia, sees new chapter of struggle in Lebanon ",0
10781,Metallurgical company CEO arrested for exports to Iran: U.S. Justice Department ,0
10782,Jordanian security clash with suspected Islamist militants in Irbid ,0
10783,Turkey's Erdogan offers to help West Africa fight terrorism ,0
10784,Irish PM says will attempt to form new government ,0
10785,Guatemala sex slave victims seek $3 million in damages in historic wartime rape trial ,0
10786,Prominent Saudi cleric on Islamic State hit list is injured in Philippines shooting: ,0
10787,Rival of Uganda's Museveni challenges presidential poll result ,0
10788,"Living in filth, Greece's migrants battle hunger and cold:  ",0
10789,Now or never: Trump's 'wall' talk sparks migrant rush on U.S.-Mexico border:  ,0
10790,"Another blast at Severstal's mine in Arctic, no one hurt: reports ",0
10791,Executives of Brazil's No. 2 building company say it paid Rousseff campaign suppliers: paper ,0
10792,U.N. will restart Syria peace talks on March 9. More here:  ,0
10793,"Billionaire Mikhelson is now Russia's richest man, says Forbes:  ",0
10794,U.N. delays vote on tough new North Korea sanctions at Russia's request:  ,0
10795,China is to lay off five to six million workers. Find out more:  ,0
10796,Tent city on Greek border grows as migrant stalemate persists ,0
